CustomerId,ChurnProbability,Cluster,Exited,Balance,CreditScore
15752467,0.01,1,0,0.0,720
15766066,0.2,2,0,124511.01,668
15658980,0.12,2,0,128793.63,711
15657439,0.0,1,0,0.0,738
15623489,0.06,0,0,128843.67,543
15697000,0.0,0,0,61825.5,728
15772363,0.1,2,0,101979.16,772
15653776,0.91,1,1,162082.31,720
15788480,0.78,2,1,122325.58,786
15571928,0.95,1,1,0.0,679
15742848,0.05,0,0,0.0,673
15714260,0.02,1,0,0.0,646
15710543,0.65,0,1,130666.2,629
15620751,0.01,1,0,0.0,760
15779586,0.14,2,0,115074.02,822
15674750,0.01,1,0,0.0,481
15810898,0.03,0,0,151659.52,803
15701908,0.08,0,0,0.0,623
15773804,0.13,2,0,0.0,625
15584462,0.11,2,0,0.0,739
15569878,0.03,0,0,96651.03,592
15696098,0.01,1,0,0.0,498
15624677,0.09,2,0,122304.65,543
15662532,0.05,0,0,149085.9,757
15644200,0.84,2,1,0.0,807
15750243,0.0,1,0,0.0,830
15596914,0.01,0,0,112373.49,630
15642093,0.01,1,0,0.0,646
15805104,0.01,1,0,0.0,743
15699195,0.01,0,0,110949.41,709
15568885,0.17,2,0,102251.57,620
15750410,0.02,0,0,123816.5,680
15796230,0.91,1,1,124495.98,642
15594827,0.0,0,0,124619.33,675
15590097,0.03,2,0,136082.0,537
15802560,0.12,0,0,140576.11,470
15572265,0.23,2,0,170826.55,646
15728456,0.7,2,1,0.0,604
15738501,0.79,0,1,163630.76,601
15792720,0.05,2,0,171490.78,676
15713463,0.74,2,1,138881.04,645
15613923,0.1,0,0,170172.9,581
15742879,0.03,0,0,147904.31,668
15593499,0.93,2,1,0.0,686
15663294,0.0,0,0,125685.79,703
15780359,0.03,0,0,115142.9,643
15746749,0.02,1,0,0.0,681
15682686,0.0,1,0,0.0,722
15662955,0.03,2,0,141223.68,697
15780212,0.07,2,0,212692.97,592
15807837,0.04,0,0,107499.7,640
15793825,0.01,1,0,0.0,536
15801548,0.05,0,0,144162.3,661
15769504,0.09,0,0,131736.88,743
15617991,0.01,0,0,128744.04,555
15631436,0.08,2,0,0.0,564
15804104,0.01,0,0,114731.76,494
15638730,0.05,0,0,82844.33,711
15763980,0.02,0,0,58668.02,632
15611338,0.01,1,0,0.0,714
15589948,0.02,0,0,135936.1,607
15643487,0.73,2,1,105473.74,630
15781465,0.17,2,0,121326.42,675
15694272,0.0,0,0,64097.75,673
15792305,0.97,1,1,123571.77,762
15713843,0.0,1,0,0.0,850
15806184,0.0,1,0,0.0,618
15673372,0.75,0,1,0.0,635
15778959,0.03,1,0,0.0,606
15665376,0.03,2,0,166518.63,647
15726289,0.03,2,0,174400.36,645
15599329,0.98,1,1,195238.29,697
15612050,0.17,0,0,168522.37,556
15774854,0.75,0,1,0.0,592
15788676,0.04,0,0,71460.67,539
15603683,0.06,2,0,146584.19,796
15773973,0.01,1,0,0.0,765
15600934,0.93,2,1,125095.94,758
15713632,0.18,2,0,95679.29,551
15707042,0.03,2,0,87413.19,634
15640454,0.81,2,1,120711.73,693
15698932,0.22,2,0,137452.09,756
15662067,0.05,2,0,68155.59,743
15738980,0.01,1,0,0.0,506
15754919,0.06,1,0,0.0,773
15658364,0.11,0,0,134590.21,807
15596405,0.0,0,0,127728.24,546
15679738,0.72,2,1,0.0,527
15717629,0.02,1,0,59972.26,632
15747222,0.0,1,0,0.0,745
15720943,0.8,2,1,114959.12,747
15627881,0.01,1,0,0.0,603
15641604,0.82,2,1,98488.08,850
15655360,0.81,2,1,148666.99,782
15740406,0.9,2,1,113525.84,628
15800287,0.78,2,1,127660.46,706
15653784,0.01,0,0,125190.86,627
15605666,0.04,0,0,110717.38,720
15744606,0.03,0,0,93833.86,832
15750808,0.02,0,0,131365.37,790
15675328,0.01,1,0,0.0,449
15759733,0.0,1,0,0.0,774
15640865,0.01,0,0,80844.69,636
15791988,0.01,1,0,0.0,670
15807768,0.02,0,0,103033.83,702
15577985,0.0,0,0,112324.45,574
15778830,0.03,1,0,0.0,841
15605918,0.09,2,0,78992.75,635
15728773,0.01,1,0,0.0,568
15610105,0.01,0,0,121827.43,666
15659031,0.03,0,0,126598.99,630
15581539,0.03,1,0,0.0,474
15813532,0.02,1,0,0.0,625
15609804,0.0,1,0,0.0,688
15724296,0.02,2,0,119782.72,684
15570769,0.02,0,0,93320.8,494
15656249,0.03,0,0,118307.57,720
15631159,0.05,0,0,72252.64,705
15618703,0.76,0,1,150200.23,663
15798424,0.88,0,1,130854.59,833
15723827,0.02,2,0,114779.35,683
15652266,0.06,0,0,63227.0,703
15701166,0.02,0,0,131754.11,660
15800961,0.07,0,0,76101.81,627
15658889,0.62,2,1,136444.25,689
15744983,0.11,0,0,139887.01,712
15708228,0.12,2,0,134366.42,476
15578671,0.71,0,1,209490.21,706
15736250,0.56,0,1,117810.79,781
15679810,0.0,1,0,0.0,690
15590820,0.06,2,0,79932.41,699
15668580,0.01,1,0,0.0,716
15664270,0.94,1,1,142084.04,692
15784130,0.11,0,0,154870.28,850
15812850,0.0,1,0,0.0,494
15695280,0.09,2,0,142755.25,532
15684348,0.04,1,0,0.0,656
15759537,0.0,1,0,58469.37,717
15756150,0.04,1,0,0.0,418
15628950,0.03,2,0,104013.79,501
15707291,0.05,0,0,129250.0,477
15596761,0.98,2,1,113715.36,515
15742404,0.0,1,0,0.0,718
15656710,0.14,2,0,0.0,613
15723818,0.04,2,0,131834.76,453
15802570,0.11,1,0,0.0,811
15655903,0.0,0,0,107980.37,701
15601012,0.94,2,1,92887.06,802
15572182,0.9,1,1,106506.77,505
15745107,0.05,0,0,112281.7,776
15708513,0.05,2,0,90217.07,446
15599081,0.2,0,0,102785.16,507
15601008,0.0,1,0,0.0,802
15755722,0.09,2,0,0.0,554
15724543,0.01,1,0,0.0,597
15812262,0.71,2,1,100431.84,808
15660608,0.14,2,0,158697.61,699
15715519,0.0,1,0,0.0,614
15669782,0.73,2,1,111336.89,820
15665168,0.09,0,0,105206.7,681
15624347,0.0,1,0,0.0,651
15570289,0.87,2,1,103409.16,697
15640133,0.01,1,0,0.0,661
15649354,0.0,1,0,0.0,754
15770420,0.03,0,0,78136.36,749
15717898,0.03,0,0,131945.94,542
15812184,0.04,2,0,0.0,674
15800811,0.05,0,0,148556.74,702
15692575,0.7,2,1,162888.73,760
15611905,0.06,2,0,174853.46,513
15693902,0.0,1,0,0.0,597
15731281,0.02,0,0,154206.07,704
15606841,0.0,1,0,0.0,823
15641170,0.13,2,0,0.0,640
15768600,0.95,2,1,130023.38,805
15812888,0.82,1,1,0.0,447
15679294,0.12,2,0,107238.85,589
15589257,0.01,0,0,103465.02,670
15702175,0.0,0,0,148654.84,755
15724848,0.81,2,1,104947.72,516
15621210,0.91,0,1,123444.72,599
15772381,0.16,2,0,92219.21,589
15589949,0.12,2,0,152806.74,433
15710928,0.14,0,0,136354.16,665
15713621,0.03,0,0,134318.21,687
15615176,0.01,1,0,0.0,732
15767954,0.01,0,0,81623.67,635
15613945,0.01,1,0,0.0,472
15774857,0.75,1,1,0.0,460
15575410,0.09,2,0,83765.35,667
15587978,0.05,0,0,170057.62,455
15606149,0.15,0,0,111577.01,571
15727384,0.83,0,1,146547.78,705
15587611,0.77,1,1,0.0,537
15722010,0.82,2,1,170491.84,621
15792473,0.96,1,1,88379.81,598
15737741,0.74,0,1,108431.87,607
15710164,0.79,1,1,0.0,523
15668669,0.72,2,1,97665.61,423
15680197,0.0,1,0,0.0,701
15799384,0.07,2,0,0.0,683
15802368,0.1,0,0,0.0,608
15632275,0.14,2,0,0.0,718
15655335,0.0,1,0,0.0,590
15771477,0.14,2,0,106160.37,779
15622217,0.62,2,1,88758.95,538
15615456,0.68,2,1,123806.28,680
15647453,0.11,2,0,102936.72,721
15607990,0.08,0,0,175735.5,760
15778154,0.92,0,1,122227.71,628
15594349,0.06,0,0,122486.47,850
15799358,0.77,0,1,62212.29,516
15696852,0.75,0,1,192122.84,803
15647385,0.9,2,1,99340.83,579
15809777,0.21,0,0,131778.66,497
15565806,0.01,1,0,0.0,532
15746065,0.0,0,0,136281.41,580
15741385,0.18,0,0,108231.37,710
15760861,0.08,0,0,125211.92,619
15669411,0.95,2,1,107467.56,750
15656592,0.03,0,0,169023.33,646
15623314,0.29,2,0,190353.08,506
15767432,0.1,1,0,0.0,711
15594594,0.02,0,0,139070.51,546
15713655,0.71,1,1,0.0,720
15574558,0.02,1,0,0.0,718
15600724,0.13,2,0,129750.68,567
15666548,0.93,1,1,111920.13,466
15651955,0.0,1,0,0.0,603
15806796,0.09,0,0,138847.9,516
15806967,0.07,0,0,0.0,778
15700549,0.02,1,0,0.0,721
15705739,0.05,2,0,159904.79,753
15773098,0.01,1,0,0.0,834
15751167,0.01,1,0,0.0,680
15706637,0.02,1,0,0.0,718
15628674,0.7,2,1,113348.14,844
15685096,0.08,1,0,0.0,753
15792077,0.01,2,0,119859.52,671
15698321,0.03,0,0,95039.73,648
15661473,0.88,2,1,126725.25,780
15772892,0.36,2,0,0.0,699
15796910,0.97,2,1,0.0,625
15772383,0.01,2,0,131307.11,613
15790448,0.14,2,0,69617.36,473
15683524,0.02,2,0,166070.48,660
15671014,0.03,0,0,98765.84,573
15631070,0.78,0,1,154393.43,667
15575428,0.08,0,0,117438.92,682
15618750,0.0,2,0,112211.61,590
15739123,0.2,2,0,127552.85,737
15765287,0.0,1,0,0.0,850
15712772,0.04,0,0,75381.15,757
15670205,0.11,2,0,110624.99,518
15686917,0.01,1,0,0.0,789
15650442,0.73,0,1,141528.88,644
15594039,0.01,1,0,0.0,599
15778190,0.08,0,0,97840.72,639
15752344,0.02,1,0,0.0,714
15810563,0.05,1,0,0.0,678
15778287,0.0,1,0,0.0,622
15645942,0.02,1,0,0.0,689
15672242,0.08,0,0,0.0,712
15665129,0.01,0,0,132527.9,545
15654625,0.06,0,0,120252.02,495
15803136,0.17,2,0,122189.66,416
15657812,0.01,1,0,0.0,688
15756241,0.05,0,0,152509.25,767
15813871,0.05,1,0,0.0,690
15785350,0.03,2,0,104744.89,528
15693737,0.04,2,0,79871.02,627
15699238,0.01,1,0,0.0,618
15621687,0.0,1,0,0.0,813
15775131,0.0,0,0,142188.2,580
15757648,0.09,0,0,95698.79,683
15759717,0.04,1,0,0.0,763
15609286,0.0,0,0,150525.8,702
15807481,0.24,0,0,0.0,577
15596013,0.96,2,1,143212.22,694
15630725,0.81,2,1,92786.66,649
15769955,0.0,1,0,0.0,683
15642570,0.01,1,0,0.0,675
15763171,0.03,0,0,114330.95,650
15719276,0.08,2,0,74371.49,741
15674526,0.01,0,0,86459.8,725
15770174,0.04,2,0,141389.06,762
15597709,0.67,2,1,154121.32,602
15685653,0.07,2,0,162261.01,585
15786308,0.01,1,0,0.0,730
15611365,0.04,2,0,127661.69,730
15681126,0.04,0,0,0.0,702
15583580,0.78,2,1,123042.0,566
15662152,0.11,2,0,134105.01,552
15753092,0.73,0,1,129828.58,791
15600821,0.03,0,0,108424.19,721
15629750,0.07,2,0,133087.76,697
15701885,0.04,1,0,0.0,647
15663883,0.04,0,0,141827.33,850
15635177,0.04,0,0,0.0,597
15751333,0.01,1,0,0.0,695
15787884,0.0,1,0,0.0,692
15702149,0.04,0,0,144753.21,767
15574072,0.16,0,0,0.0,786
15770719,0.06,0,0,151553.19,697
15642063,0.1,2,0,163505.16,692
15577970,0.03,2,0,0.0,489
15671137,0.86,0,1,0.0,549
15712121,0.06,2,0,154983.98,657
15589739,0.05,0,0,90605.29,698
15569120,0.0,1,0,0.0,615
15573854,0.03,1,0,0.0,727
15639303,0.23,0,0,126111.61,589
15696703,0.0,2,0,160358.68,691
15796115,0.9,1,1,78119.59,689
15663164,0.99,1,1,116150.65,663
15659931,0.97,2,1,123378.2,637
15760121,0.05,2,0,100606.02,712
15591036,0.81,2,1,127940.47,577
15681550,0.08,0,0,121558.46,614
15585100,0.72,2,1,124401.6,511
15568360,0.03,0,0,139840.36,569
15745196,0.02,1,0,0.0,571
15805769,0.0,1,0,0.0,656
15777217,0.01,1,0,0.0,641
15736534,0.02,0,0,181656.51,742
15603565,0.9,2,1,90778.76,603
15684267,0.03,0,0,84468.67,607
15672966,0.04,1,0,0.0,682
15744691,0.18,1,0,0.0,755
15662578,0.06,0,0,110245.13,679
15780805,0.69,1,1,0.0,585
15699446,0.02,0,0,150355.35,816
15567860,0.79,2,1,189318.16,581
15741643,0.08,0,0,122917.69,777
15644692,0.73,0,1,0.0,546
15709256,0.02,1,0,0.0,850
15729019,0.03,2,0,98382.72,602
15715394,0.01,0,0,123557.65,613
15800062,0.84,2,1,0.0,850
15812241,0.92,2,1,127197.14,438
15618566,0.0,1,0,0.0,572
15661548,0.03,2,0,157829.12,683
15653050,0.21,2,0,95052.29,719
15782778,0.01,1,0,0.0,815
15770811,0.0,1,0,0.0,519
15627697,0.01,1,0,0.0,662
15651627,0.8,0,1,115341.19,628
15664681,0.04,2,0,114321.28,584
15709117,0.74,0,1,81576.75,823
15756871,0.12,2,0,0.0,512
15780220,0.06,0,0,0.0,656
15679801,0.01,0,0,163097.55,712
15797627,0.08,0,0,134249.7,732
15582519,0.68,0,1,121797.09,479
15679963,0.25,2,0,96353.8,737
15804075,0.08,2,0,91286.51,628
15752885,0.08,0,0,157498.9,529
15602572,0.0,1,0,0.0,720
15648721,0.02,1,0,0.0,711
15807335,0.08,0,0,116954.32,676
15701280,0.66,0,1,0.0,576
15774179,0.0,1,0,0.0,487
15634792,0.03,1,0,0.0,516
15728706,0.85,2,1,0.0,534
15579891,0.06,0,0,100755.66,714
15721462,0.03,1,0,0.0,622
15800814,0.04,2,0,81951.74,534
15774285,0.07,0,0,110783.28,649
15656829,0.01,1,0,0.0,577
15773421,0.02,1,0,0.0,673
15566253,0.87,2,1,143391.07,580
15801994,0.0,1,0,0.0,775
15642833,0.01,1,0,0.0,608
15812647,0.01,2,0,133936.04,691
15695299,0.16,2,0,81828.22,590
15652667,0.0,1,0,0.0,590
15791958,0.6,1,1,0.0,849
15791533,0.75,2,1,93608.28,367
15744046,0.0,1,0,0.0,606
15572408,0.03,2,0,149887.49,714
15570141,0.02,2,0,132352.69,724
15760450,0.07,1,0,0.0,512
15773876,0.0,1,0,0.0,655
15678725,0.01,1,0,0.0,658
15789498,0.02,2,0,111099.79,562
15576615,0.02,2,0,145382.61,719
15627220,0.84,2,1,98807.45,735
15813168,0.9,1,1,100717.85,756
15779529,0.01,1,0,0.0,620
15743871,0.79,1,1,0.0,567
15620570,0.18,2,0,202443.47,736
15774847,0.23,2,0,171740.69,593
15740487,0.87,1,1,0.0,627
15804064,0.0,0,0,79126.17,742
15665790,0.03,2,0,108055.1,538
15665402,0.04,0,0,137761.55,703
15677288,0.77,2,1,121159.65,599
15718247,0.03,1,0,0.0,606
15749345,0.07,0,0,76318.64,468
15575430,0.02,0,0,118392.75,579
15692631,0.05,0,0,115557.0,577
15794580,0.88,2,1,0.0,599
15806284,0.0,1,0,0.0,739
15585595,0.02,1,0,71264.02,774
15764237,0.0,1,0,0.0,663
15597949,0.87,2,1,104552.61,768
15764033,0.89,2,1,121927.92,693
15812482,0.01,2,0,139301.68,575
15733447,0.82,0,1,124662.54,562
15595588,0.02,1,0,0.0,773
15661945,0.21,1,0,0.0,623
15595766,0.0,0,0,93722.73,527
15592736,0.99,2,1,102994.04,551
15688251,0.01,2,0,76408.85,767
15753337,0.92,1,1,0.0,555
15637857,0.0,0,0,0.0,616
15753370,0.08,2,0,114753.76,691
15622192,0.01,1,0,0.0,724
15573309,0.03,1,0,0.0,626
15701809,0.11,2,0,0.0,749
15764866,0.97,1,1,116220.5,539
15615245,0.05,0,0,127649.64,660
15584477,0.01,0,0,106405.03,655
15774401,0.71,1,1,0.0,773
15673074,0.06,0,0,126663.51,527
15710527,0.03,0,0,0.0,782
15713845,0.62,2,1,148045.68,688
15692761,0.03,2,0,0.0,718
15790757,0.06,1,0,0.0,769
15704144,0.01,0,0,127154.14,812
15635116,0.94,2,1,0.0,659
15780254,0.71,2,1,0.0,654
15691647,0.01,1,0,0.0,411
15777060,0.74,2,1,0.0,770
15588235,0.04,0,0,145081.73,654
15754084,0.03,0,0,106518.52,710
15707441,0.02,0,0,116318.23,690
15691119,0.25,2,0,136525.99,721
15745399,0.89,2,1,0.0,649
15569079,0.86,2,1,126066.26,632
15658258,0.16,2,0,128760.32,693
15727059,0.01,1,0,0.0,476
15723006,0.03,1,0,0.0,489
15772148,0.07,0,0,151242.48,639
15781914,0.03,0,0,169947.41,718
15627847,0.79,2,1,0.0,850
15639133,0.08,1,0,0.0,773
15646262,0.04,2,0,0.0,622
15667392,0.01,0,0,123081.84,652
15654274,0.0,1,0,0.0,540
15779174,0.05,1,0,0.0,451
15645248,0.04,1,0,0.0,510
15634310,0.01,1,0,0.0,509
15603319,0.02,2,0,151352.74,693
15710421,0.01,2,0,117152.3,774
15767781,0.03,2,0,82697.28,648
15762351,0.0,1,0,0.0,689
15665283,0.98,1,1,72092.95,610
15625023,0.11,0,0,0.0,682
15602405,0.17,2,0,99167.54,703
15807269,0.78,2,1,166522.78,690
15635893,0.02,1,0,0.0,693
15728078,0.01,0,0,126392.18,609
15670646,0.72,0,1,147187.84,499
15733705,0.04,0,0,92472.1,577
15735203,0.06,0,0,114510.85,654
15805413,0.04,2,0,117852.26,769
15800793,0.06,2,0,182491.57,477
15742613,0.05,2,0,152324.66,773
15764153,0.04,0,0,130499.09,704
15718064,0.0,1,0,0.0,635
15610653,0.03,1,0,0.0,733
15788224,0.24,2,0,123949.75,669
15686983,0.01,1,0,76968.12,678
15773605,0.02,1,0,0.0,670
15589329,0.0,1,0,0.0,775
15608166,0.0,0,0,127637.92,761
15793949,0.93,2,1,0.0,726
15734659,0.29,2,0,107978.4,640
15683522,0.17,0,0,113383.07,678
15660636,0.02,1,0,0.0,540
15775949,0.02,0,0,110615.47,612
15731511,0.04,2,0,118626.55,808
15703728,0.9,2,1,0.0,700
15678129,0.15,2,0,150840.03,643
15730639,0.02,2,0,139224.92,715
15641773,0.0,0,0,179334.83,580
15659843,0.06,1,0,0.0,643
15691723,0.24,2,0,99685.06,631
15568487,0.01,0,0,124616.23,712
15682547,0.01,0,0,122214.0,649
15672115,0.0,1,0,0.0,679
15686461,0.11,0,0,121235.05,558
15714057,0.01,1,0,0.0,528
15754849,0.03,0,0,109421.13,776
15684484,0.01,1,0,0.0,543
15739476,0.04,0,0,0.0,680
15684010,0.15,0,0,116800.25,640
15611756,0.18,0,0,124192.28,537
15589975,0.01,0,0,97259.25,646
15606133,0.01,1,0,0.0,628
15573171,0.72,0,1,146202.93,695
15598088,0.0,1,0,0.0,559
15595303,0.88,0,1,130812.91,736
15756272,0.79,2,1,118536.4,526
15704844,0.03,0,0,80927.56,550
15599976,0.02,1,0,0.0,749
15787161,0.23,2,0,129269.27,591
15781409,0.04,2,0,0.0,834
15779711,0.05,0,0,97257.41,750
15590637,0.0,1,0,0.0,721
15605622,0.0,1,0,0.0,841
15787222,0.01,1,0,69459.05,676
15785170,0.17,2,0,116968.91,850
15720706,0.0,0,0,82766.43,529
15723886,0.02,0,0,119714.25,767
15777122,0.0,1,0,0.0,553
15669987,0.69,2,1,125884.95,728
15788022,0.09,0,0,90757.64,802
15776348,0.77,2,1,124365.42,835
15759913,0.06,0,0,85200.82,553
15583863,0.9,2,1,142946.18,681
15702741,0.0,2,0,93012.89,601
15684196,0.97,2,1,159441.27,627
15703354,0.03,2,0,103516.87,808
15704788,0.73,2,1,66079.45,812
15636673,0.0,0,0,119266.69,667
15623102,0.02,0,0,116980.78,713
15684999,0.01,1,0,62610.96,850
15658459,0.0,1,0,0.0,784
15598894,0.04,2,0,122267.85,784
15779423,0.03,0,0,70657.61,716
15657284,0.88,0,1,106901.94,674
15672132,0.04,2,0,121453.63,695
15661198,0.03,0,0,146407.11,727
15689781,0.79,2,1,0.0,826
15609562,0.07,2,0,116360.07,774
15674368,0.04,0,0,94435.45,738
15655859,0.03,2,0,120046.74,848
15612187,0.09,2,0,155726.85,547
15567063,0.83,0,1,106434.94,766
15629985,0.75,2,1,90450.0,723
15711015,0.0,1,0,0.0,743
15627195,0.04,2,0,112930.28,568
15589563,0.0,2,0,118899.45,531
15722061,0.06,2,0,142015.76,619
15794360,0.82,2,1,71816.74,592
15670822,0.03,0,0,114415.84,719
15771750,0.19,2,0,122314.39,655
15806307,0.0,1,0,0.0,537
15644765,0.02,0,0,120727.97,689
15594902,0.1,0,0,90957.81,518
15729954,0.82,1,1,0.0,586
15636872,0.01,2,0,144705.87,585
15742609,0.04,0,0,116623.31,600
15671345,0.13,2,0,75302.85,531
15675794,0.89,2,1,152076.93,645
15741197,0.12,1,0,0.0,710
15758306,0.0,1,0,0.0,654
15650933,0.08,2,0,155413.06,490
15780746,0.04,1,0,0.0,705
15798385,0.07,1,0,0.0,512
15585768,0.03,0,0,70349.48,582
15631072,0.05,0,0,94456.0,690
15634245,0.33,2,0,95523.16,758
15618816,0.09,0,0,147171.2,670
15632859,0.0,1,0,0.0,444
15576526,0.01,1,0,0.0,850
15608246,0.85,0,1,103914.17,736
15790594,0.0,1,0,0.0,535
15578980,0.0,1,0,0.0,516
15729238,0.85,0,1,106396.48,631
15572631,0.04,0,0,0.0,609
15593782,0.94,1,1,130878.75,816
15576131,0.0,1,0,0.0,666
15638806,0.01,1,0,0.0,645
15742210,0.04,0,0,65962.63,700
15710687,0.09,2,0,95927.04,593
15776128,0.06,2,0,155114.9,716
15734491,0.03,1,0,0.0,676
15811877,0.02,1,0,0.0,700
15695465,0.09,2,0,0.0,638
15658435,0.01,1,0,0.0,781
15690925,0.64,2,1,27755.97,527
15569452,0.13,0,0,116353.2,652
15781347,0.02,1,0,0.0,600
15648362,0.72,2,1,108924.33,728
15658233,0.08,0,0,109798.25,724
15632967,0.0,1,0,0.0,520
15706799,0.81,2,1,0.0,719
15772412,0.71,0,1,135370.12,554
15747174,0.05,0,0,190298.89,526
15655632,0.05,2,0,131691.33,655
15763665,0.02,2,0,136674.51,833
15581736,0.11,0,0,183579.54,673
15813192,0.01,1,0,0.0,494
15804002,0.0,0,0,128306.83,691
15707138,0.0,1,0,0.0,679
15672692,0.06,0,0,145988.65,787
15763029,0.72,0,1,161450.03,612
15646784,0.01,0,0,164003.05,529
15633461,0.12,0,0,130170.82,639
15797197,0.0,1,0,0.0,678
15765192,0.02,2,0,84006.88,564
15779103,0.06,2,0,96748.89,527
15680666,0.07,2,0,151963.26,579
15611961,0.0,1,0,0.0,615
15611635,0.07,0,0,0.0,678
15664860,0.75,1,1,0.0,692
15799966,0.98,2,1,101609.77,792
15729574,0.02,1,0,0.0,616
15737051,0.0,1,0,0.0,639
15706116,0.08,2,0,154159.51,659
15638882,0.92,2,1,148214.36,710
15773013,0.76,0,1,0.0,633
15613216,0.08,2,0,141789.15,639
15698271,0.01,1,0,0.0,523
15723654,0.07,2,0,135903.33,773
15675926,0.76,2,1,118028.35,655
15672499,0.01,0,0,134692.4,635
15583090,0.0,1,0,0.0,581
15781598,0.74,0,1,149049.92,756
15631800,0.02,2,0,98431.37,474
15718843,0.09,2,0,72509.91,769
15607314,0.83,2,1,143923.96,536
15710390,0.02,0,0,94631.26,655
15729279,0.0,2,0,108691.95,718
15669664,0.99,2,1,99774.5,574
15781710,0.0,1,0,0.0,558
15634815,0.01,1,0,0.0,701
15690440,0.03,1,0,0.0,656
15812982,0.05,2,0,0.0,509
15780966,0.04,1,0,0.0,709
15628824,0.11,0,0,160389.82,665
15781530,0.0,1,0,0.0,690
15791535,0.02,2,0,137222.77,592
15654562,0.92,1,1,174088.3,850
15612524,0.22,2,0,127841.52,643
15768495,0.68,0,1,110923.15,700
15645778,0.16,2,0,81589.04,670
15812197,0.07,2,0,80293.98,850
15773868,0.72,2,1,125734.2,653
15626414,0.11,2,0,98862.54,703
15620507,0.05,0,0,156771.68,485
15647301,0.06,0,0,143734.01,549
15698510,0.07,2,0,181627.14,468
15594685,0.05,1,0,0.0,757
15660316,0.74,2,1,135549.9,420
15641389,0.79,2,1,123593.22,659
15592028,0.13,0,0,0.0,549
15567328,0.01,0,0,177997.07,738
15712807,0.74,0,1,131764.96,556
15600392,0.75,0,1,123845.36,735
15727919,0.01,1,0,0.0,671
15568046,0.0,2,0,109558.36,809
15629744,0.03,1,0,0.0,804
15783349,0.01,0,0,111233.09,481
15642336,0.08,1,0,0.0,669
15810390,0.66,1,1,0.0,718
15766908,0.1,2,0,114540.38,488
15730469,0.0,0,0,103430.11,663
15663942,0.0,1,0,0.0,639
15631639,0.11,0,0,95452.89,704
15790324,0.03,2,0,167685.56,660
15607748,0.01,0,0,108432.88,498
15600710,0.01,2,0,0.0,620
15760988,0.08,2,0,124573.33,667
15633818,0.0,1,0,0.0,786
15599869,0.07,0,0,0.0,728
15691396,0.04,0,0,133299.67,405
15674442,0.01,2,0,157761.56,681
15672754,0.67,0,1,152039.7,498
15791780,0.96,1,1,104478.12,706
15599440,0.0,1,0,0.0,748
15732903,0.01,2,0,82255.51,673
15784761,0.96,1,1,87603.35,554
15616431,0.04,0,0,0.0,608
15651674,0.91,2,1,0.0,438
15757001,0.01,0,0,79368.87,624
15592194,0.03,1,0,0.0,492
15770041,0.03,0,0,128412.61,728
15738721,0.02,0,0,102827.44,773
15727539,0.01,1,0,0.0,618
15603328,0.01,0,0,77805.66,483
15625047,0.07,0,0,0.0,846
15647311,0.17,0,0,83807.86,608
15788448,0.01,0,0,145260.23,490
15627995,0.69,0,1,155143.52,756
15653037,0.03,0,0,0.0,609
15574480,0.02,2,0,132862.59,652
15570859,0.0,0,0,181671.16,626
15770474,0.81,1,1,0.0,685
15606507,0.0,1,0,0.0,555
15588456,0.06,0,0,143566.12,658
15599410,0.01,1,0,0.0,721
15687913,0.1,0,0,93244.42,501
15747867,0.01,2,0,135125.28,583
15775235,0.05,2,0,110480.48,690
15783955,0.04,2,0,165686.11,697
15615991,0.01,0,0,99263.09,654
15656351,0.06,1,0,0.0,414
15656319,0.08,2,0,88141.1,850
15596972,0.06,2,0,0.0,534
15758702,0.04,1,0,0.0,705
15810432,0.02,1,0,0.0,795
15605072,0.76,0,1,145860.98,638
15598162,0.03,0,0,160761.41,754
15650351,0.04,0,0,102133.38,653
15679297,0.29,2,0,184926.61,628
15766663,0.01,1,0,0.0,639
15697214,0.0,1,0,0.0,686
15652955,0.03,2,0,0.0,678
15806327,0.1,2,0,75893.11,800
15715988,0.0,1,0,0.0,793
15675501,0.01,0,0,153861.1,616
15788776,0.97,1,1,132623.76,588
15800061,0.93,1,1,89158.94,495
15670029,0.04,1,0,0.0,445
15664907,0.82,2,1,0.0,527
15765732,0.07,0,0,149592.14,564
15730397,0.01,0,0,109681.61,739
15780144,0.03,2,0,123403.85,512
15667588,0.12,0,0,0.0,670
15619130,0.15,0,0,113291.05,752
15745624,0.01,1,0,0.0,828
15645717,0.03,1,0,0.0,732
15588859,0.81,2,1,179356.28,496
15570912,0.01,0,0,127772.1,728
15624715,0.05,0,0,0.0,593
15796764,0.97,1,1,127585.98,684
15705085,0.02,1,0,0.0,670
15735788,0.01,1,0,0.0,709
15618239,0.21,2,0,0.0,530
15733491,0.02,2,0,153537.57,512
15567422,0.0,1,0,0.0,630
15597394,0.07,2,0,0.0,668
15760749,0.06,0,0,126683.8,509
15776921,0.09,2,0,83624.55,431
15716085,0.77,2,1,0.0,739
15574167,0.0,0,0,101286.11,665
15709928,0.02,1,0,0.0,567
15598259,0.15,2,0,98612.1,673
15709741,0.0,2,0,107141.27,668
15696301,0.65,2,1,101455.7,719
15769902,0.0,1,0,0.0,679
15644724,0.02,1,0,58662.92,472
15637993,0.0,0,0,137688.71,711
15797475,0.78,2,1,86102.27,720
15632551,0.02,2,0,77743.01,625
